Site,Habitat,PlSpecies,CP,FU
Dolebury_Warren,scrub,Hyacinthoides_non-scripta,0,0
Dolebury_Warren,woodland,Hyacinthoides_non-scripta,2.4,0.4
Dolebury_Warren,grassland,Hypochaeris_maculata,0,0
Dolebury_Warren,scrub,Hypochaeris_maculata,1,1
Dolebury_Warren,woodland,Hypochaeris_maculata,0,0
Dolebury_Warren,grassland,Hypochaeris_radicata,1,1
Dolebury_Warren,scrub,Hypochaeris_radicata,4,0
Dolebury_Warren,woodland,Hypochaeris_radicata,0,0
Dolebury_Warren,grassland,Ilex_aquifolium,0,0
Dolebury_Warren,scrub,Ilex_aquifolium,0,0
Dolebury_Warren,woodland,Ilex_aquifolium,0.5,0
Dolebury_Warren,grassland,Lathyrus_pratensis,1,0
Dolebury_Warren,scrub,Lathyrus_pratensis,0,0
Dolebury_Warren,woodland,Lathyrus_pratensis,0,0
Dolebury_Warren,grassland,Leontodon_hispidus,8.16666666666667,0
Dolebury_Warren,scrub,Leontodon_hispidus,7.16666666666667,0.166666666666667
Dolebury_Warren,woodland,Leontodon_hispidus,0,0
Dolebury_Warren,grassland,Ligustrum_vulgare,0,0
Dolebury_Warren,scrub,Ligustrum_vulgare,0,0
Dolebury_Warren,woodland,Ligustrum_vulgare,1,1
Dolebury_Warren,grassland,Limonium_vulgare,0,0
Dolebury_Warren,scrub,Limonium_vulgare,0,0
Dolebury_Warren,woodland,Limonium_vulgare,6,0
Dolebury_Warren,grassland,Linum_catharticum,7,7
Dolebury_Warren,scrub,Linum_catharticum,0,0
Dolebury_Warren,woodland,Linum_catharticum,0,0
Dolebury_Warren,grassland,Lonicera_periclymenum,0,0
Dolebury_Warren,scrub,Lonicera_periclymenum,4.1,0
Dolebury_Warren,woodland,Lonicera_periclymenum,4,0
Dolebury_Warren,grassland,Lotus_corniculatus,11.1666666666667,7.23333333333333
Dolebury_Warren,scrub,Lotus_corniculatus,8,56
Dolebury_Warren,woodland,Lotus_corniculatus,0,0
Dolebury_Warren,grassland,Medicago_lupulina,1,0
Dolebury_Warren,scrub,Medicago_lupulina,0,0
Dolebury_Warren,woodland,Medicago_lupulina,0,0
Dolebury_Warren,grassland,Melilotus_officinalis,1,3
Dolebury_Warren,scrub,Melilotus_officinalis,0,0
Dolebury_Warren,woodland,Melilotus_officinalis,0,0
Dolebury_Warren,grassland,Melittis_melissophyllum,0,0
Dolebury_Warren,scrub,Melittis_melissophyllum,2.33333333333333,0
Dolebury_Warren,woodland,Melittis_melissophyllum,0,0
Dolebury_Warren,grassland,Mercurialis_perennis,0,0
Dolebury_Warren,scrub,Mercurialis_perennis,0,0
Dolebury_Warren,woodland,Mercurialis_perennis,36,9
Dolebury_Warren,grassland,moss,1,1
Dolebury_Warren,scrub,moss,0,0
Dolebury_Warren,woodland,moss,0,0
Dolebury_Warren,grassland,Origanum_vulgare,1,0
Dolebury_Warren,scrub,Origanum_vulgare,0,0
Dolebury_Warren,woodland,Origanum_vulgare,0,0
Dolebury_Warren,grassland,Pilosella_erecta,0,0
Dolebury_Warren,scrub,Pilosella_erecta,1,0
Dolebury_Warren,woodland,Pilosella_erecta,0,0
Dolebury_Warren,grassland,Pilosella_officinarum,2.25,0
Dolebury_Warren,scrub,Pilosella_officinarum,1,0
Dolebury_Warren,woodland,Pilosella_officinarum,0,0
Dolebury_Warren,grassland,Plantago_lanceolata,9,0
Dolebury_Warren,scrub,Plantago_lanceolata,4.23076923076923,0.307692307692308
Dolebury_Warren,woodland,Plantago_lanceolata,0,0
Dolebury_Warren,grassland,Potentilla_erecta,1,1
Dolebury_Warren,scrub,Potentilla_erecta,3.25,0.875
Dolebury_Warren,woodland,Potentilla_erecta,0,0
Dolebury_Warren,grassland,Potentilla_reptans,1,0.333333333333333
Dolebury_Warren,scrub,Potentilla_reptans,6,0
Dolebury_Warren,woodland,Potentilla_reptans,0,0
Dolebury_Warren,grassland,Potentilla_sterilis,1,0
Dolebury_Warren,scrub,Potentilla_sterilis,1.33333333333333,0.333333333333333
Dolebury_Warren,woodland,Potentilla_sterilis,0,0
Dolebury_Warren,grassland,Prunella_vulgaris,2,3
Dolebury_Warren,scrub,Prunella_vulgaris,0,0
Dolebury_Warren,woodland,Prunella_vulgaris,8,0
Dolebury_Warren,grassland,Prunus_spinosa,0,0
Dolebury_Warren,scrub,Prunus_spinosa,3,0
Dolebury_Warren,woodland,Prunus_spinosa,1,0
Dolebury_Warren,grassland,Pteridium_aquilinum,0,0
Dolebury_Warren,scrub,Pteridium_aquilinum,1,1
Dolebury_Warren,woodland,Pteridium_aquilinum,0,0
Dolebury_Warren,grassland,Quercus_robur,1,0
Dolebury_Warren,scrub,Quercus_robur,18,0
Dolebury_Warren,woodland,Quercus_robur,4,0
Dolebury_Warren,grassland,Ranunculus_repens,2.25,0.25
Dolebury_Warren,scrub,Ranunculus_repens,1,1
Dolebury_Warren,woodland,Ranunculus_repens,1,0
Dolebury_Warren,grassland,Rosa_canina,0,0
Dolebury_Warren,scrub,Rosa_canina,1,0
Dolebury_Warren,woodland,Rosa_canina,0,0
Dolebury_Warren,grassland,Rubus_fruiticosus,3,0
Dolebury_Warren,scrub,Rubus_fruiticosus,16.7058823529412,1.11764705882353
Dolebury_Warren,woodland,Rubus_fruiticosus,8.16666666666667,0.0833333333333333
Dolebury_Warren,grassland,Rubus_fruticosus,1,0
Dolebury_Warren,scrub,Rubus_fruticosus,20,0
Dolebury_Warren,woodland,Rubus_fruticosus,3.5,0
Dolebury_Warren,grassland,Rubus_fruticosus_agg.,0,0
Dolebury_Warren,scrub,Rubus_fruticosus_agg.,1,1
Dolebury_Warren,woodland,Rubus_fruticosus_agg.,1,1
