Site,Habitat,PlSpecies,CP,FU
Oxwich_Bay,scrub,Geranium_robertianum,1,0
Oxwich_Bay,grassland,Geranium_sanguineum,1,0
Oxwich_Bay,sand_dune,Geranium_sanguineum,4.66666666666667,4
Oxwich_Bay,scrub,Geranium_sanguineum,2,0
Oxwich_Bay,grassland,Grass,1,0
Oxwich_Bay,sand_dune,Grass,1,0
Oxwich_Bay,scrub,Grass,1,0
Oxwich_Bay,grassland,Grass_1,0,0
Oxwich_Bay,sand_dune,Grass_1,1,1
Oxwich_Bay,scrub,Grass_1,0,0
Oxwich_Bay,grassland,Hedera_helix,0,0
Oxwich_Bay,sand_dune,Hedera_helix,0,0
Oxwich_Bay,scrub,Hedera_helix,11.5,0
Oxwich_Bay,grassland,Heracleum_sphondylium,0,0
Oxwich_Bay,sand_dune,Heracleum_sphondylium,0,0
Oxwich_Bay,scrub,Heracleum_sphondylium,6,0
Oxwich_Bay,grassland,Hyacinthoides_non-scripta,2,0
Oxwich_Bay,sand_dune,Hyacinthoides_non-scripta,0,0
Oxwich_Bay,scrub,Hyacinthoides_non-scripta,1,1
Oxwich_Bay,grassland,Hypochaeris_radicata,2,0
Oxwich_Bay,sand_dune,Hypochaeris_radicata,2.18181818181818,0.0909090909090909
Oxwich_Bay,scrub,Hypochaeris_radicata,0.5,0
Oxwich_Bay,grassland,Lathyrus_pratensis,0,0
Oxwich_Bay,sand_dune,Lathyrus_pratensis,0,0
Oxwich_Bay,scrub,Lathyrus_pratensis,3,0
Oxwich_Bay,grassland,Leontodon_hispidus,0.5,0
Oxwich_Bay,sand_dune,Leontodon_hispidus,1.71428571428571,0
Oxwich_Bay,scrub,Leontodon_hispidus,2.5,0
Oxwich_Bay,grassland,Leontodon_saxatilis,0,0
Oxwich_Bay,sand_dune,Leontodon_saxatilis,1,0
Oxwich_Bay,scrub,Leontodon_saxatilis,0,0
Oxwich_Bay,grassland,Limonium_vulgare,2,0
Oxwich_Bay,sand_dune,Limonium_vulgare,3,0
Oxwich_Bay,scrub,Limonium_vulgare,6.5,0
Oxwich_Bay,grassland,Linum_catharticum,0,0
Oxwich_Bay,sand_dune,Linum_catharticum,7,0
Oxwich_Bay,scrub,Linum_catharticum,1,0
Oxwich_Bay,grassland,Lotus_corniculatus,4.30769230769231,0.384615384615385
Oxwich_Bay,sand_dune,Lotus_corniculatus,13.8,0
Oxwich_Bay,scrub,Lotus_corniculatus,2,2.75
Oxwich_Bay,grassland,Lotus_pedunculatus,0,0
Oxwich_Bay,sand_dune,Lotus_pedunculatus,1,0
Oxwich_Bay,scrub,Lotus_pedunculatus,0,0
Oxwich_Bay,grassland,Luzula_campestris,6,0
Oxwich_Bay,sand_dune,Luzula_campestris,0,0
Oxwich_Bay,scrub,Luzula_campestris,1,3
Oxwich_Bay,grassland,Malus_domestica,0,0
