Site,Habitat,PlSpecies,CP,FU
Woolacombe,scrub,Leontodon_saxatilis,0,0
Woolacombe,grassland,Leontodon_sp.,0,0
Woolacombe,sand_dune,Leontodon_sp.,1,0
Woolacombe,scrub,Leontodon_sp.,0,0
Woolacombe,grassland,Ligustrum_vulgare,0,0
Woolacombe,sand_dune,Ligustrum_vulgare,1,1
Woolacombe,scrub,Ligustrum_vulgare,0,0
Woolacombe,grassland,Limonium_vulgare,0,0
Woolacombe,sand_dune,Limonium_vulgare,12.625,3.8125
Woolacombe,scrub,Limonium_vulgare,0,0
Woolacombe,grassland,Lonicera_periclymenum,4,0
Woolacombe,sand_dune,Lonicera_periclymenum,11,0
Woolacombe,scrub,Lonicera_periclymenum,4,0
Woolacombe,grassland,Lotus_corniculatus,8,1.11111111111111
Woolacombe,sand_dune,Lotus_corniculatus,2,0
Woolacombe,scrub,Lotus_corniculatus,0,0
Woolacombe,grassland,Lotus_subbiflorus,0,0
Woolacombe,sand_dune,Lotus_subbiflorus,1,0
Woolacombe,scrub,Lotus_subbiflorus,0,0
Woolacombe,grassland,Medicago_polymorpha,0,0
Woolacombe,sand_dune,Medicago_polymorpha,1,0
Woolacombe,scrub,Medicago_polymorpha,0,0
Woolacombe,grassland,Oenothera_sp.,0,0
Woolacombe,sand_dune,Oenothera_sp.,1,0
Woolacombe,scrub,Oenothera_sp.,0,0
Woolacombe,grassland,Ononis_repens,0,0
Woolacombe,sand_dune,Ononis_repens,1,0
Woolacombe,scrub,Ononis_repens,0,0
Woolacombe,grassland,Ornithopus_perpusillus,1,1
Woolacombe,sand_dune,Ornithopus_perpusillus,0,0
Woolacombe,scrub,Ornithopus_perpusillus,0,0
Woolacombe,grassland,Pilosella_officinarum,1,1
Woolacombe,sand_dune,Pilosella_officinarum,0,0
Woolacombe,scrub,Pilosella_officinarum,0,0
Woolacombe,grassland,Plantago_lanceolata,3.76470588235294,0.529411764705882
Woolacombe,sand_dune,Plantago_lanceolata,2.8,0.2
Woolacombe,scrub,Plantago_lanceolata,0,0
Woolacombe,grassland,Plantago_major,1,0
Woolacombe,sand_dune,Plantago_major,1,0
Woolacombe,scrub,Plantago_major,1,0
Woolacombe,grassland,Plantago_media,0,0
Woolacombe,sand_dune,Plantago_media,1,0
Woolacombe,scrub,Plantago_media,0,0
Woolacombe,grassland,Polygala_serpyllifolia,0,0
Woolacombe,sand_dune,Polygala_serpyllifolia,1,0
Woolacombe,scrub,Polygala_serpyllifolia,0,0
Woolacombe,grassland,Polygala_vulgaris,1,0
Woolacombe,sand_dune,Polygala_vulgaris,0,0
Woolacombe,scrub,Polygala_vulgaris,0,0
Woolacombe,grassland,Potentilla_erecta,21.6666666666667,36
Woolacombe,sand_dune,Potentilla_erecta,0,0
Woolacombe,scrub,Potentilla_erecta,5.83333333333333,3.16666666666667
Woolacombe,grassland,Potentilla_sterilis,3.6,0.2
Woolacombe,sand_dune,Potentilla_sterilis,0,0
Woolacombe,scrub,Potentilla_sterilis,0,0
Woolacombe,grassland,Primula_vulgaris,0,0
Woolacombe,sand_dune,Primula_vulgaris,0,0
Woolacombe,scrub,Primula_vulgaris,6.5,0
