Site,Habitat,PlSpecies,CP,FU
Hangman_Hill,grassland,Sambuca_nigra,0,0
Hangman_Hill,heathland,Sambuca_nigra,0,0
Hangman_Hill,scrub,Sambuca_nigra,0,0
Hangman_Hill,grassland,Stellaria_holostea,1.66666666666667,0.333333333333333
Hangman_Hill,heathland,Stellaria_holostea,0,0
Hangman_Hill,scrub,Stellaria_holostea,0,0
Hangman_Hill,grassland,Trifolium_repens,2.33333333333333,0
Hangman_Hill,heathland,Trifolium_repens,0,0
Hangman_Hill,scrub,Trifolium_repens,0,0
Hangman_Hill,grassland,Ulex_europaeus,3.7,0
Hangman_Hill,heathland,Ulex_europaeus,7.2258064516129,4.38709677419355
Hangman_Hill,scrub,Ulex_europaeus,24.7368421052632,120.105263157895
Hangman_Hill,grassland,Vaccinium_myrtillus,2.77777777777778,0
Hangman_Hill,heathland,Vaccinium_myrtillus,1,0
Hangman_Hill,scrub,Vaccinium_myrtillus,3.77777777777778,0
Hangman_Hill,grassland,Viola_riviniana,1,0
Hangman_Hill,heathland,Viola_riviniana,0,0
Hangman_Hill,scrub,Viola_riviniana,0.888888888888889,0
