Site,Habitat,PlSpecies,CP,FU
Haddon_Hill,woodland,Rubus_fruticosus_agg.,1,1
Haddon_Hill,heathland,Sedge,0,0
Haddon_Hill,scrub,Sedge,1,0
Haddon_Hill,woodland,Sedge,0,0
Haddon_Hill,heathland,Sorbus_aucuparia,0,0
Haddon_Hill,scrub,Sorbus_aucuparia,0,0
Haddon_Hill,woodland,Sorbus_aucuparia,1,0
Haddon_Hill,heathland,Ulex_europaeus,18.6521739130435,0.0869565217391304
Haddon_Hill,scrub,Ulex_europaeus,19.3684210526316,0.789473684210526
Haddon_Hill,woodland,Ulex_europaeus,1,1
Haddon_Hill,heathland,Vaccinium_myrtillus,8.5,11
Haddon_Hill,scrub,Vaccinium_myrtillus,5,0.411764705882353
Haddon_Hill,woodland,Vaccinium_myrtillus,2,0
