Site,Habitat,PlSpecies,CP,FU
Walborough,salt_marsh,Rubus_fruticosus_agg.,1,1
Walborough,grassland,Rumex_acetosa,1,21
Walborough,salt_marsh,Rumex_acetosa,0,0
Walborough,grassland,Rumex_obtusifolius,1,0
Walborough,salt_marsh,Rumex_obtusifolius,0,0
Walborough,grassland,Sanguisorba_minor,8.25,1.25
Walborough,salt_marsh,Sanguisorba_minor,0,0
Walborough,grassland,Sedge,1,0
Walborough,salt_marsh,Sedge,0,0
Walborough,grassland,Senecio_jacobaea,1,0
Walborough,salt_marsh,Senecio_jacobaea,0,0
Walborough,grassland,Spergularia_media,0,0
Walborough,salt_marsh,Spergularia_media,1,0
Walborough,grassland,Suaeda_maritima,0,0
Walborough,salt_marsh,Suaeda_maritima,2,0
Walborough,grassland,Taraxacum_agg.,1,0.181818181818182
Walborough,salt_marsh,Taraxacum_agg.,0,0
Walborough,grassland,Thymus_polytrichus,12,0
Walborough,salt_marsh,Thymus_polytrichus,0,0
Walborough,grassland,Trifolium_arvense,6,0
Walborough,salt_marsh,Trifolium_arvense,0,0
Walborough,grassland,Trifolium_dubium,0,0
Walborough,salt_marsh,Trifolium_dubium,0,0
Walborough,grassland,Trifolium_pratense,2.2,0
Walborough,salt_marsh,Trifolium_pratense,0,0
Walborough,grassland,Trifolium_repens,10.9333333333333,0.133333333333333
Walborough,salt_marsh,Trifolium_repens,0,0
Walborough,grassland,Triglochin_maritima,0,0
Walborough,salt_marsh,Triglochin_maritima,11.8181818181818,16.6363636363636
Walborough,grassland,Vicia_cracca,1,0
Walborough,salt_marsh,Vicia_cracca,1,0
Walborough,grassland,Vicia_sativa,1.8,1
Walborough,salt_marsh,Vicia_sativa,0,0
