site,rep,pl_div,pl_phyl_div,conn,int_even,FRic_occ10,FEve_occ10,FDis_occ10,FDiv_occ10,FEve_abund10,FDis_abund10,FDiv_abund10
Lytchett_Bay,8,13,1167.325008,0.0954907161803713,0.534317292407849,0.000878609946731457,0.918608436976648,0.617084899642009,0.766039524352282,0.806386220033782,0.592599516746286,0.734675631022882
Merthyr_Mawr,8,35,2137.635486,0.0538461538461538,0.552025906778748,0.0165373124169344,0.920897765149084,0.639323735548649,0.747494970154318,0.798907971529885,0.611188100929523,0.701728151978461
Oxwich_Bay,8,23,1257.369642,0.0718722271517303,0.589885041874297,0.00204612158914003,0.94738567394377,0.616567960857279,0.745974040637711,0.788157734090076,0.590323913503982,0.7242473630648
Woodland_Hill,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,9,26,1423.628745,0.0715976331360947,0.601865236544613,0.0221928954659688,0.933794610765187,0.634755465011297,0.788528354377808,0.74628639018755,0.605905118089707,0.751155529929897
Haddon_Hill,9,9,814.194988,0.138888888888889,0.594304733140982,2.5179907048141e-06,0.909675337931693,0.587918248447582,0.77653047409127,0.820287590645482,0.57851408941679,0.739595307705666
Hangman_Hill,9,27,1601.22875,0.0699588477366255,0.610866513952974,0.0205638238248244,0.944300943149668,0.635967125718823,NA,0.784562996173083,0.614027644808884,0.76251831179075
Lytchett_Bay,9,16,1255.275004,0.0856481481481482,0.551384262340514,0.000232728915147383,0.894986027538261,0.608391029936346,0.734655579161723,0.777359686386619,0.584785194189212,0.734203561542284
Merthyr_Mawr,9,33,1943.049588,0.0565656565656566,0.571937648193811,0.0266901722945755,0.920336421842729,0.650989197662875,0.760682314018857,0.765761027316318,0.626559231578158,0.730972633294922
Oxwich_Bay,9,26,1393.569643,0.0600539811066127,0.587219856713352,0.00488429480164891,0.902336602276685,0.640650205829718,0.731710014381832,0.778206149964483,0.616401278364581,0.725391551163868
Woodland_Hill,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,10,30,1653.836307,0.0584474885844749,0.584272339367451,0.0333212054304302,0.924619866772812,0.629696946849062,0.752408405919844,0.745353729741798,0.599056322196018,0.702273408901301
Haddon_Hill,10,4,392.125,0.375,0.55554789387667,6.2131971243519e-05,0.868124629175182,0.499918702125379,0.688187225109609,0.672638092174591,0.413240284885318,0.638378014343543
Hangman_Hill,10,30,1785.805351,0.0576576576576577,0.585078636959577,0.0333836032088902,0.949948796312521,0.630150694719736,0.742774546455618,0.788573403585739,0.594039564489643,0.696431546796539
Lytchett_Bay,10,8,851.675011,0.1375,0.395009921432188,1.23162941658095e-08,0.936579635154805,0.567029970869719,0.830921341967811,0.891664077214694,0.551577334936531,0.846218721226837
Merthyr_Mawr,10,35,1831.460486,0.0496753246753247,0.543103327046322,0.0182299495523594,0.918319846626022,0.64424295019977,0.742738658811154,0.774499474013263,0.619703677280324,0.705150240604992
Oxwich_Bay,10,28,1774.814466,0.0572478991596639,0.587008939579567,0.0142503886097632,0.927389845512938,0.644593469984907,0.76377881931383,0.781589970074628,0.622170848546873,NA
Woodland_Hill,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,11,25,1411.619636,0.0666666666666667,0.576614729687469,0.00714269730852731,0.940298666319827,0.627517936565066,0.754128293722975,0.776836173383324,0.59006197668182,NA
Haddon_Hill,11,8,723.62501,0.142857142857143,0.569998180953213,1.58401019205095e-05,0.939315672356292,0.611881103126884,0.78771156390909,0.881717341660171,0.592330162841767,0.803462533796156
Hangman_Hill,11,24,1402.128748,0.0744535519125683,0.602261993328117,0.00362142857508281,0.943560270509034,0.631987106338619,0.795907233945916,0.79019872570462,0.607995977407148,0.756520438481017
Lytchett_Bay,11,8,799.724997,0.1375,0.461357140241032,1.88651094480284e-09,0.945889571090566,0.589077168460802,0.825544186128457,0.897230524254239,0.575601461500456,0.842413394153546
Merthyr_Mawr,11,33,1841.699586,0.0579124579124579,0.586907356480984,0.0279863345763737,0.922005728133518,0.647118964860193,NA,0.767498063740972,0.623178862558053,NA
Oxwich_Bay,11,21,1064.569632,0.0793650793650794,0.603393324362048,0.00649751349776047,0.948637223296985,0.617488062181149,0.73493989846065,0.792761528085167,0.590143052875244,0.705376581967483
Woodland_Hill,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,12,29,1749.269644,0.0565870910698497,0.585324478861802,0.0767946642833086,0.928946722877429,0.641491871867359,NA,0.772061679858715,0.60486568272439,0.669502007044559
Haddon_Hill,12,8,732.34501,0.176470588235294,0.619502233037628,8.0337967383362e-07,0.845835859065508,0.592563990245481,0.76485027358727,0.722606061261079,0.55566919342287,0.751337190635794
Hangman_Hill,12,32,1936.398752,0.05703125,0.588256814420285,0.0336062072209797,0.90779986992523,0.641437437686702,0.760202304394244,0.775054064567998,0.618019760163053,0.723881058376549
Lytchett_Bay,12,16,1306.51499,0.0787037037037037,0.524199919838016,0.000645922046399248,0.94736343423225,0.616260232973482,0.7713866983107,0.851061488180969,0.598546142528614,0.771656463258713
Merthyr_Mawr,12,31,1669.090479,0.0561155913978495,0.574418470727917,0.0206506619328911,0.897498057314337,0.647418957558647,0.748805744124002,0.773299911349146,0.614907526308606,0.6762146325636
Oxwich_Bay,12,26,1451.992506,0.0622377622377622,0.579548855669052,0.0125195203967168,0.935254725265197,0.623441082164045,0.77625191841928,0.82850601478807,0.615158577558076,0.73696720807852
Woodland_Hill,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,13,26,1676.578743,0.0675824175824176,0.594574078171139,0.0388409146803997,0.95794994758043,0.635562825243768,NA,0.806362109810972,0.613443307606394,0.748025621793556
Haddon_Hill,13,4,397.524998,0.291666666666667,0.565960270740664,6.4944223528831e-06,0.88900230739604,0.514338587803772,0.764375817640257,0.818812518412081,0.480665028796002,0.748169240590297
Hangman_Hill,13,28,1660.048749,0.0626293995859213,0.593801854594023,0.0294759358873785,0.963656248490408,0.630750677057193,NA,0.797482604866817,0.61412813968689,0.771196855015871
Lytchett_Bay,13,7,793.27501,0.238095238095238,0.465667617011893,1.5435590169325e-07,0.914628919543348,0.551782869632398,0.741144068753604,0.794985908577686,0.490685504384606,0.787468084228261
Merthyr_Mawr,13,33,1823.334646,0.0561797752808989,0.573414947383981,0.0244625032961857,0.935530446434075,0.639884943386769,0.749166795324539,0.784394833263776,0.610477172282091,0.687821735901008
Oxwich_Bay,13,28,1754.994651,0.0662337662337662,0.596508044439299,0.0312247092509825,0.929157409255039,0.631062422465331,0.742093285665376,0.75177080247174,0.596266627778268,0.685061063430717
Woodland_Hill,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,14,29,1847.564456,0.064367816091954,0.601683017817865,0.0273241324140857,0.910613409039315,0.643423115572816,0.765393912597676,0.769590748650061,0.619485878009744,0.732066984312314
Haddon_Hill,14,8,732.34501,0.144230769230769,0.606926550230047,5.49944682283813e-05,0.921221843513312,0.597866732827536,0.768718272866807,0.857753365192271,0.58149520898467,0.744791898751728
Hangman_Hill,14,27,1534.278748,0.0701234567901235,0.606136645004356,0.0228367506899053,0.938929689517174,0.634918952573619,0.783751563895131,0.775253140494529,0.609567288258836,0.747342623835492
Lytchett_Bay,14,8,797.574994,0.144230769230769,0.53808237874988,1.1190343569826e-06,0.891891400927368,0.613615801759648,0.759818957733252,0.855041559345193,0.606352126943564,0.753202348448454
Merthyr_Mawr,14,34,1757.96048,0.0543559195830231,0.570638838172687,0.0138529421327672,0.923558054413524,0.64163639033873,0.746677833181571,0.758809702699911,0.608142347256033,0.686321138249098
Oxwich_Bay,14,27,1506.998745,0.0613026819923372,0.593338531596738,0.00481284394361616,0.949547592163579,0.634974551278376,0.772693016574358,0.825514367442027,0.619523310386497,0.743678453875913
Woodland_Hill,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,15,29,1706.778744,0.0642633228840125,0.600656138517804,0.018427900915988,0.953847770818078,0.635786026992504,0.780332849545302,0.788076705572564,0.612213582973424,NA
Haddon_Hill,15,6,672.62501,0.227272727272727,0.616381176101656,3.16107667290648e-09,0.859079053009932,0.55660056930889,0.769287916874685,0.774196181465985,0.504930159241004,0.707008943531633
Hangman_Hill,15,27,1469.128752,0.0680024286581664,0.584458955752593,0.00951176534078921,0.958296409293035,0.626150874034579,NA,0.776929433540019,0.606162667299981,NA
Lytchett_Bay,15,6,618.024998,0.233333333333333,0.581154714067864,7.53613927646636e-08,0.945977933735451,0.562119032119442,0.830584373274373,0.843215709442003,0.538413835341539,0.839345632020246
Merthyr_Mawr,15,29,1525.999589,0.0628352490421456,0.591132486131902,0.0235102280887006,0.916039328708386,0.644516301675877,0.778826940813029,0.771111181534273,0.624212505436722,0.746894467141641
Oxwich_Bay,15,22,1233.369645,0.0729166666666667,0.581671324348165,0.00498017966165175,0.962320035210277,0.617405488095117,NA,0.835138467357636,0.588121032552682,0.721682354045569
Woodland_Hill,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,16,27,1730.394648,0.0638569604086845,0.586107267875271,0.00734063433767276,0.93909160398486,0.625111387788444,NA,0.762376418645486,0.595842294972277,0.71190045909185
Haddon_Hill,16,7,622.794994,0.1875,0.612347338847233,8.44672920003082e-08,0.883481445532088,0.565085002063359,0.747713229842322,0.779199761928559,0.532797369519224,0.73272035589977
Hangman_Hill,16,21,1286.619644,0.0793650793650794,0.594804204799156,0.0244864918388419,0.943692350319427,0.624458973808043,NA,0.784123659212244,0.588373484833172,NA
Lytchett_Bay,16,8,799.724997,0.142857142857143,0.53725246758721,4.62141850561279e-07,0.943725799236711,0.582905646064114,0.816493244280577,0.865945560466279,0.559005803261522,0.813504965545422
Merthyr_Mawr,16,33,1827.094595,0.0568181818181818,0.57118459721328,0.0215719101274318,0.936100063763545,0.644944943240558,0.779810594560114,0.814349624993344,0.62139054993808,0.736390964609919
Oxwich_Bay,16,26,1425.989639,0.0697674418604651,0.583600848484673,0.00199605596866376,0.96228584333864,0.614991387963544,NA,0.780337850991813,0.582800715968266,NA
Woodland_Hill,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,17,31,1838.478749,0.0589406610911987,0.591947036282415,0.0520699454303768,0.923178617211893,0.638865821638843,0.771216492640404,0.764519850958409,0.616930630742161,0.727577255674445
Haddon_Hill,17,6,606.474997,0.194444444444444,0.493303231446277,1.40176981522422e-05,0.948113722133486,0.548827793897061,0.730269080793778,0.839286156777506,0.529497084931027,0.776181297356639
Hangman_Hill,17,27,1663.148748,0.0636856368563686,0.609277652962178,0.051467724020607,0.948817941158415,0.635957342519972,0.7801716168428,0.791620668114035,0.617355252485243,0.738518179667471
Lytchett_Bay,17,8,823.12501,0.144736842105263,0.553861092664541,1.7570536292407e-05,0.920615481080864,0.596982799104406,0.77638891050091,0.869030758839743,0.597594949366201,0.775815750973691
Merthyr_Mawr,17,33,1644.340489,0.0561714708056172,0.566970233610513,0.0207330624676704,0.912590665892397,0.641845032231377,0.792630380948156,0.754701199754318,0.609012966968757,0.672367879873701
Oxwich_Bay,17,27,1562.169642,0.061519146264909,0.592630347074528,0.0427285911282951,0.953846834369484,0.617924358053995,0.753415140996664,0.813953879391695,0.599818754092734,0.710174658563186
Woodland_Hill,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,18,28,1521.569637,0.0601503759398496,0.599914113885391,0.0587460220543449,0.930206606984142,0.632407069578983,NA,0.769265944430209,0.600855997409999,0.682191066162018
Haddon_Hill,18,7,622.794994,0.176470588235294,0.591183597728785,2.50715910451783e-07,0.893495278350909,0.562817380444224,NA,0.837604907251787,0.556121073335234,0.795480552047405
Hangman_Hill,18,26,1513.905348,0.075682382133995,0.602371273953729,0.0259522108020184,0.937452047538954,0.631127365923448,NA,0.777468789253682,0.5902185471103,NA
Lytchett_Bay,18,13,1042.914993,0.102564102564103,0.539698041897487,0.000788957985019948,0.944587772607405,0.628696582709695,0.770220613349606,0.817497708194969,0.589264549268607,0.819096583916747
Merthyr_Mawr,18,34,1956.01465,0.0519835841313269,0.550687629492428,0.0182889699683762,0.898960173912597,0.642127525188816,0.755769873710863,0.755464825617944,0.61195098191792,0.700656311029804
Oxwich_Bay,18,25,1549.339651,0.0607407407407407,0.581845284209913,0.0113944762198146,0.948111826477623,0.624644276722979,0.759585400145156,0.818539603606903,0.594431420753487,0.736746559739477
Woodland_Hill,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dolebury_Warren,19,26,1675.77458,0.0664335664335664,0.587098390313265,0.0287173882424314,0.941043065659849,0.638068354818134,NA,0.808890776800331,0.614288638347138,0.729657114159943
Haddon_Hill,19,6,672.62501,0.216666666666667,0.602435165414184,2.81873457405322e-10,0.933344016191205,0.546722721286306,0.818640894137153,0.771814067798177,0.499999565643527,0.820655131351627
Hangman_Hill,19,27,1572.078749,0.0635710337202875,0.583624329801802,0.0166210617311866,0.945254774165149,0.632264403470451,NA,0.801824976530766,0.610791692399956,0.745481070826417
Lytchett_Bay,19,16,1416.274996,0.072265625,0.512344818582313,0.0039101369564731,0.955759563594512,0.59322828450005,0.777487314171941,0.905982375925117,0.591452517860678,0.792768208703233
Merthyr_Mawr,19,29,1479.27459,0.061216582719876,0.574538357854108,0.0291710944397861,0.937026962586721,0.643565484613088,NA,0.793659662941426,0.62066997575293,0.742880001653192
Oxwich_Bay,19,24,1456.248757,0.0625,0.59045813541066,0.0120739354236383,0.927663844438886,0.633106637616599,0.772003379475771,0.820499859844318,0.617308359510433,0.730192657432001
Woodland_Hill,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woolacombe,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arne,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bystock,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
